Date;hour;Spot DE.AT_price;day
20170324;19;40.59;6
20170324;20;42.96;6
20170324;21;38.92;6
20170324;22;34.85;6
20170324;23;34.37;6
20170324;24;32.48;6
20170325;1;32.64;7
20170325;2;29.14;7
20170325;3;28.32;7
20170325;4;27.13;7
20170325;5;27.02;7
20170325;6;27.56;7
20170325;7;28.55;7
20170325;8;29.92;7
20170325;9;30.21;7
20170325;10;29;7
20170325;11;28.19;7
20170325;12;25.39;7
20170325;13;22.91;7
20170325;14;21.09;7
20170325;15;15.97;7
20170325;16;20.07;7
20170325;17;23.47;7
20170325;18;28.04;7
20170325;19;33.85;7
20170325;20;39.17;7
20170325;21;37.6;7
20170325;22;33.31;7
20170325;23;32.94;7
20170325;24;29;7
20170326;1;28.74;1
20170326;2;27.94;1
20170326;3;27.455;1
20170326;4;26.97;1
20170326;5;26.62;1
20170326;6;24.65;1
20170326;7;26.87;1
20170326;8;27.67;1
20170326;9;28.24;1
20170326;10;28.58;1
20170326;11;26.06;1
20170326;12;24.93;1
20170326;13;25.82;1
20170326;14;22.06;1
20170326;15;18.46;1
20170326;16;16.97;1
20170326;17;17.65;1
20170326;18;22.22;1
20170326;19;30.31;1
20170326;20;35.82;1
20170326;21;40.07;1
20170326;22;39.64;1
20170326;23;38.79;1
20170326;24;38.06;1
20170327;1;28.25;2
20170327;2;28.27;2
20170327;3;28.3;2
20170327;4;26.88;2
20170327;5;27.06;2
20170327;6;30.1;2
20170327;7;39.31;2
20170327;8;48;2
20170327;9;48.16;2
20170327;10;40.91;2
20170327;11;36.56;2
20170327;12;33.24;2
20170327;13;30.48;2
20170327;14;29.67;2
20170327;15;29.11;2
20170327;16;28.92;2
20170327;17;29.9;2
20170327;18;32.35;2
20170327;19;40;2
20170327;20;46.99;2
20170327;21;46.27;2
20170327;22;39.98;2
20170327;23;37.94;2
20170327;24;32.4;2
20170328;1;28.71;3
20170328;2;28.07;3
20170328;3;27.43;3
20170328;4;27.24;3
20170328;5;27.72;3
20170328;6;29.06;3
20170328;7;38.91;3
20170328;8;46.13;3
20170328;9;50;3
20170328;10;43.03;3
20170328;11;39.94;3
20170328;12;37.4;3
20170328;13;32.29;3
20170328;14;30.71;3
20170328;15;29.98;3
20170328;16;30;3
20170328;17;30.05;3
20170328;18;32.16;3
20170328;19;37.46;3
20170328;20;41.41;3
20170328;21;41.01;3
20170328;22;36.4;3
20170328;23;33.56;3
20170328;24;28.9;3
20170329;1;28.06;4
20170329;2;26.71;4
20170329;3;26.68;4
20170329;4;26.07;4
20170329;5;26.09;4
20170329;6;26.95;4
20170329;7;34.16;4
20170329;8;39.56;4
20170329;9;39.78;4
20170329;10;30.88;4
20170329;11;27.66;4
20170329;12;26.55;4
20170329;13;27.25;4
20170329;14;26.05;4
20170329;15;26.09;4
20170329;16;28.05;4
20170329;17;30.65;4
20170329;18;31.23;4
20170329;19;35.19;4
20170329;20;40.47;4
20170329;21;41.81;4
20170329;22;37.66;4
20170329;23;35.07;4
20170329;24;30.72;4
20170330;1;28.73;5
20170330;2;28.02;5
20170330;3;27.3;5
20170330;4;26.38;5
20170330;5;26.78;5
20170330;6;28.53;5
20170330;7;36;5
20170330;8;43.06;5
20170330;9;46.01;5
20170330;10;42.86;5
20170330;11;39.93;5
20170330;12;38.42;5
20170330;13;33.01;5
20170330;14;30.98;5
20170330;15;29.58;5
20170330;16;29.07;5
20170330;17;28.93;5
20170330;18;30.43;5
20170330;19;35.93;5
20170330;20;40.46;5
20170330;21;40.07;5
20170330;22;35;5
20170330;23;32.47;5
20170330;24;28.94;5
20170331;1;26.91;6
20170331;2;24.77;6
20170331;3;24.45;6
20170331;4;23.05;6
20170331;5;23.45;6
20170331;6;27.24;6
20170331;7;33.09;6
20170331;8;37.95;6
20170331;9;38.99;6
20170331;10;37.97;6
20170331;11;35.93;6
20170331;12;33.32;6
20170331;13;30.02;6
20170331;14;28.09;6
20170331;15;27.63;6
20170331;16;28.29;6
20170331;17;28.36;6
20170331;18;30.43;6
20170331;19;34.67;6
20170331;20;38.98;6
20170331;21;39.96;6
20170331;22;37.91;6
20170331;23;35.95;6
20170331;24;32.02;6
20170401;1;27.08;7
20170401;2;28.07;7
20170401;3;28.08;7
20170401;4;26.9;7
20170401;5;27;7
20170401;6;27.98;7
20170401;7;29.87;7
20170401;8;32.09;7
20170401;9;34.42;7
20170401;10;35.1;7
20170401;11;28.9;7
20170401;12;27.09;7
20170401;13;25.99;7
20170401;14;26.07;7
20170401;15;25.29;7
20170401;16;24.81;7
20170401;17;25.65;7
20170401;18;27.99;7
20170401;19;33.66;7
20170401;20;38.7;7
20170401;21;39.6;7
20170401;22;38.98;7
20170401;23;37.96;7
20170401;24;31.86;7
20170402;1;32.92;1
20170402;2;27.5;1
20170402;3;26.77;1
20170402;4;26.67;1
20170402;5;26.49;1
20170402;6;26.42;1
20170402;7;26.65;1
20170402;8;27.14;1
20170402;9;29.06;1
20170402;10;29.56;1
20170402;11;28.54;1
20170402;12;28.2;1
20170402;13;27.22;1
20170402;14;26.02;1
20170402;15;21.05;1
20170402;16;20.57;1
20170402;17;23.31;1
20170402;18;26;1
20170402;19;29.6;1
20170402;20;39.1;1
20170402;21;42.22;1
20170402;22;39.92;1
20170402;23;40.51;1
20170402;24;37.78;1
20170403;1;34.38;2
20170403;2;31.95;2
20170403;3;29.88;2
20170403;4;28.75;2
20170403;5;28.44;2
20170403;6;31.64;2
20170403;7;41.77;2
20170403;8;49.28;2
20170403;9;54.02;2
20170403;10;50;2
20170403;11;48.43;2
20170403;12;44.95;2
20170403;13;38.93;2
20170403;14;36.68;2
20170403;15;32.94;2
20170403;16;30.91;2
20170403;17;31.72;2
20170403;18;32.19;2
20170403;19;37.46;2
20170403;20;41.78;2
20170403;21;43.59;2
20170403;22;38.97;2
20170403;23;35.18;2
20170403;24;31.08;2
20170404;1;31.57;3
20170404;2;30.13;3
20170404;3;29.29;3
20170404;4;29.47;3
20170404;5;29.8;3
20170404;6;31.83;3
20170404;7;41.17;3
20170404;8;51.01;3
20170404;9;52.39;3
20170404;10;50.94;3
20170404;11;43.3;3
20170404;12;42.33;3
20170404;13;39.16;3
20170404;14;37.72;3
20170404;15;34.6;3
20170404;16;34.45;3
20170404;17;34.45;3
20170404;18;37.49;3
20170404;19;41.59;3
20170404;20;45.26;3
20170404;21;47.57;3
20170404;22;40.07;3
20170404;23;38.91;3
20170404;24;33.04;3
20170405;1;30;4
20170405;2;29.64;4
20170405;3;28.39;4
20170405;4;27.94;4
20170405;5;27.49;4
20170405;6;29.65;4
20170405;7;37.1;4
20170405;8;44.2;4
20170405;9;48.1;4
20170405;10;44.03;4
20170405;11;39.02;4
20170405;12;36.98;4
20170405;13;34.03;4
20170405;14;32.89;4
20170405;15;30.06;4
20170405;16;29.53;4
20170405;17;30.01;4
20170405;18;30.06;4
20170405;19;29.9;4
20170405;20;32.69;4
20170405;21;35;4
20170405;22;29.93;4
20170405;23;27.87;4
20170405;24;20;4
20170406;1;12.48;5
20170406;2;9.87;5
20170406;3;9.04;5
20170406;4;14.9;5
20170406;5;22;5
20170406;6;24.55;5
20170406;7;35.96;5
20170406;8;40.97;5
20170406;9;40.81;5
20170406;10;38.26;5
20170406;11;37.59;5
20170406;12;35.46;5
20170406;13;31.07;5
20170406;14;30.08;5
20170406;15;28.33;5
20170406;16;28.19;5
20170406;17;28.08;5
20170406;18;32.12;5
20170406;19;38.05;5
20170406;20;40.98;5
20170406;21;40.87;5
20170406;22;38.04;5
20170406;23;34.27;5
20170406;24;27.79;5
20170407;1;24.99;6
20170407;2;23.02;6
20170407;3;18.31;6
20170407;4;19.17;6
20170407;5;20.87;6
20170407;6;27.07;6
20170407;7;32.05;6
20170407;8;39.97;6
20170407;9;41.57;6
20170407;10;40.94;6
20170407;11;39.98;6
20170407;12;40.02;6
20170407;13;38.14;6
20170407;14;35.29;6
20170407;15;32.67;6
20170407;16;32.97;6
20170407;17;32.98;6
20170407;18;36.09;6
20170407;19;39.12;6
20170407;20;39.91;6
20170407;21;39.96;6
20170407;22;39.31;6
20170407;23;39.61;6
20170407;24;37.93;6
20170408;1;32.71;7
20170408;2;32.28;7
20170408;3;32.81;7
20170408;4;31.5;7
20170408;5;30.44;7
20170408;6;31.7;7
20170408;7;34.72;7
20170408;8;37.91;7
20170408;9;39.43;7
20170408;10;38.99;7
20170408;11;36.5;7
20170408;12;34.94;7
20170408;13;30.66;7
20170408;14;29.5;7
20170408;15;27.81;7
20170408;16;27.53;7
20170408;17;28.28;7
20170408;18;30.02;7
20170408;19;35.85;7
20170408;20;39.3;7
20170408;21;41.88;7
20170408;22;41.58;7
20170408;23;42.07;7
20170408;24;39.02;7
20170409;1;33.98;1
20170409;2;31.06;1
20170409;3;31.04;1
20170409;4;27.54;1
20170409;5;28.46;1
20170409;6;27.79;1
20170409;7;28.48;1
20170409;8;30.52;1
20170409;9;30.63;1
20170409;10;29.44;1
20170409;11;27.78;1
20170409;12;26.4;1
20170409;13;24.04;1
20170409;14;20.79;1
20170409;15;12.98;1
20170409;16;15;1
20170409;17;20.07;1
20170409;18;24.44;1
20170409;19;32.4;1
20170409;20;38.24;1
20170409;21;39.53;1
20170409;22;37.57;1
20170409;23;35.2;1
20170409;24;24.08;1
20170410;1;26.03;2
20170410;2;23.02;2
20170410;3;20.36;2
20170410;4;12.26;2
20170410;5;19.95;2
20170410;6;26.08;2
20170410;7;38.93;2
20170410;8;38.93;2
20170410;9;38.09;2
20170410;10;35.25;2
20170410;11;30.89;2
20170410;12;27.57;2
20170410;13;24.01;2
20170410;14;17.91;2
20170410;15;9.37;2
20170410;16;17.92;2
20170410;17;21.63;2
20170410;18;26.2;2
20170410;19;32.26;2
20170410;20;38.32;2
20170410;21;38.74;2
20170410;22;37.95;2
20170410;23;31.29;2
20170410;24;24.02;2
20170411;1;24.83;3
20170411;2;23.52;3
20170411;3;23.55;3
20170411;4;23.53;3
20170411;5;25.63;3
20170411;6;28.12;3
20170411;7;37.91;3
20170411;8;41.52;3
20170411;9;43.5;3
20170411;10;40.93;3
20170411;11;37.45;3
20170411;12;34.16;3
20170411;13;31;3
20170411;14;29.66;3
20170411;15;29.98;3
20170411;16;31.9;3
20170411;17;31.83;3
20170411;18;35.3;3
20170411;19;37.95;3
20170411;20;43.1;3
20170411;21;43.27;3
20170411;22;38.38;3
20170411;23;37.08;3
20170411;24;30.17;3
20170412;1;25.99;4
20170412;2;24.42;4
20170412;3;23.02;4
20170412;4;20.5;4
20170412;5;23.01;4
20170412;6;23.09;4
20170412;7;31.02;4
20170412;8;36.44;4
20170412;9;37.95;4
20170412;10;34.02;4
20170412;11;29.29;4
20170412;12;27.35;4
20170412;13;23.65;4
20170412;14;23.06;4
20170412;15;23.4;4
20170412;16;23.05;4
20170412;17;26.06;4
20170412;18;27.56;4
20170412;19;31.34;4
20170412;20;33.78;4
20170412;21;34.11;4
20170412;22;31.95;4
20170412;23;27.32;4
20170412;24;23.05;4
20170413;1;18.01;5
20170413;2;16.01;5
20170413;3;17.95;5
20170413;4;19.8;5
20170413;5;20.02;5
20170413;6;26.76;5
20170413;7;31.95;5
20170413;8;35.95;5
20170413;9;35.99;5
20170413;10;33.48;5
20170413;11;31.06;5
20170413;12;28.96;5
20170413;13;27.01;5
20170413;14;24.45;5
20170413;15;24.02;5
20170413;16;26.57;5
20170413;17;27.59;5
20170413;18;30.03;5
20170413;19;35.93;5
20170413;20;40;5
20170413;21;42.24;5
20170413;22;38.91;5
20170413;23;36.82;5
20170413;24;32.97;5
20170414;1;30.66;6
20170414;2;26.78;6
20170414;3;26.96;6
20170414;4;26.87;6
20170414;5;26.69;6
20170414;6;26.76;6
20170414;7;26.93;6
20170414;8;27.7;6
20170414;9;28.73;6
20170414;10;28.23;6
20170414;11;27.82;6
20170414;12;27.88;6
20170414;13;25.95;6
20170414;14;27.69;6
20170414;15;27.65;6
20170414;16;27.79;6
20170414;17;28.34;6
20170414;18;30.66;6
20170414;19;36.9;6
20170414;20;38.74;6
20170414;21;38.37;6
20170414;22;38.55;6
20170414;23;37.45;6
20170414;24;36.95;6
20170415;1;33.88;7
20170415;2;30.51;7
20170415;3;28.82;7
20170415;4;25.98;7
20170415;5;20.04;7
20170415;6;19.1;7
20170415;7;17.67;7
20170415;8;17.97;7
20170415;9;20.1;7
20170415;10;19.08;7
20170415;11;13.94;7
20170415;12;9.43;7
20170415;13;13.36;7
20170415;14;7.56;7
20170415;15;0.25;7
20170415;16;-1.08;7
20170415;17;-3.23;7
20170415;18;7.68;7
20170415;19;10.03;7
20170415;20;14.03;7
20170415;21;13.03;7
20170415;22;12.04;7
20170415;23;11.07;7
20170415;24;9.23;7
20170416;1;3.94;1
20170416;2;7.55;1
20170416;3;5.14;1
20170416;4;1.91;1
20170416;5;7.55;1
20170416;6;14.03;1
20170416;7;9.2;1
20170416;8;14.07;1
20170416;9;15.96;1
20170416;10;19.01;1
20170416;11;19.01;1
20170416;12;28.74;1
20170416;13;24.03;1
20170416;14;15.03;1
20170416;15;16;1
20170416;16;15.31;1
20170416;17;15.06;1
20170416;18;23.03;1
20170416;19;31.07;1
20170416;20;31.07;1
20170416;21;33.95;1
20170416;22;32.55;1
20170416;23;31.91;1
20170416;24;30.46;1
20170417;1;28.5;2
20170417;2;24.01;2
20170417;3;22.07;2
20170417;4;21.08;2
20170417;5;22;2
20170417;6;27.95;2
20170417;7;28.21;2
20170417;8;27.44;2
20170417;9;29.9;2
20170417;10;30.17;2
20170417;11;29.6;2
20170417;12;29;2
20170417;13;25.01;2
20170417;14;19.57;2
20170417;15;15.93;2
20170417;16;9.28;2
20170417;17;9.36;2
20170417;18;17.8;2
20170417;19;25.36;2
20170417;20;32.15;2
20170417;21;33.91;2
20170417;22;33.95;2
20170417;23;33.93;2
20170417;24;30.95;2
20170418;1;29.54;3
20170418;2;28.36;3
20170418;3;27.77;3
20170418;4;27.26;3
20170418;5;26.97;3
20170418;6;30.91;3
20170418;7;39.94;3
20170418;8;43.35;3
20170418;9;45.39;3
20170418;10;41.05;3
20170418;11;39.88;3
20170418;12;37.97;3
20170418;13;35.9;3
20170418;14;33.83;3
20170418;15;31.04;3
20170418;16;30.43;3
20170418;17;30.1;3
20170418;18;30.85;3
20170418;19;33.92;3
20170418;20;37.95;3
20170418;21;38;3
20170418;22;37.71;3
20170418;23;34.08;3
20170418;24;31.07;3
20170419;1;30.35;4
20170419;2;30.02;4
20170419;3;29.94;4
20170419;4;30.25;4
20170419;5;30.83;4
20170419;6;31.81;4
20170419;7;38.9;4
20170419;8;46.88;4
20170419;9;48.38;4
20170419;10;43.67;4
20170419;11;38.97;4
20170419;12;37.4;4
20170419;13;37.1;4
20170419;14;36.61;4
20170419;15;34.47;4
20170419;16;33.07;4
20170419;17;33.73;4
20170419;18;36.89;4
20170419;19;38.92;4
20170419;20;41.19;4
20170419;21;44.01;4
20170419;22;43.06;4
20170419;23;38.05;4
20170419;24;34.16;4
20170420;1;32.03;5
20170420;2;32.95;5
20170420;3;31.43;5
20170420;4;31.62;5
20170420;5;31.71;5
20170420;6;33.2;5
20170420;7;42.03;5
20170420;8;48.41;5
20170420;9;52;5
20170420;10;43.87;5
20170420;11;38.47;5
20170420;12;36.32;5
20170420;13;33.86;5
20170420;14;32.4;5
20170420;15;31.07;5
20170420;16;31.09;5
20170420;17;33.01;5
20170420;18;36.89;5
20170420;19;39.94;5
20170420;20;45.01;5
20170420;21;46.61;5
20170420;22;44.06;5
20170420;23;35.23;5
20170420;24;29.22;5
20170421;1;29.3;6
20170421;2;25.05;6
20170421;3;26.52;6
20170421;4;25.25;6
20170421;5;24.05;6
20170421;6;28.25;6
20170421;7;40.02;6
20170421;8;42.5;6
20170421;9;42.61;6
20170421;10;38.95;6
20170421;11;34.47;6
20170421;12;31.97;6
20170421;13;28.08;6
20170421;14;21.15;6
20170421;15;20.79;6
20170421;16;19.84;6
20170421;17;24.04;6
20170421;18;27.08;6
20170421;19;29.14;6
20170421;20;31.02;6
20170421;21;30.64;6
20170421;22;24.01;6
20170421;23;16.26;6
20170421;24;3.55;6
20170422;1;0.88;7
20170422;2;8;7
20170422;3;8.22;7
20170422;4;8.03;7
20170422;5;9.08;7
20170422;6;9.18;7
20170422;7;9.19;7
20170422;8;10.72;7
20170422;9;13.09;7
20170422;10;13.47;7
20170422;11;9.54;7
20170422;12;9.12;7
20170422;13;9.04;7
20170422;14;8.1;7
20170422;15;5.02;7
20170422;16;7.11;7
20170422;17;9.05;7
20170422;18;10.72;7
20170422;19;20.79;7
20170422;20;23.01;7
20170422;21;24.5;7
20170422;22;24.2;7
20170422;23;24.15;7
20170422;24;20.2;7
20170423;1;9.04;1
20170423;2;8.97;1
20170423;3;8.31;1
20170423;4;8.94;1
20170423;5;10.05;1
20170423;6;9.04;1
20170423;7;9.02;1
20170423;8;8.04;1
20170423;9;8.89;1
20170423;10;8.86;1
20170423;11;2.96;1
20170423;12;6.54;1
20170423;13;3.72;1
20170423;14;-7.65;1
20170423;15;-15.03;1
20170423;16;-9.18;1
20170423;17;-0.15;1
20170423;18;7.6;1
20170423;19;21.08;1
20170423;20;30.63;1
20170423;21;34.54;1
20170423;22;36.65;1
20170423;23;37.1;1
20170423;24;29.95;1
20170424;1;29.19;2
20170424;2;27.65;2
20170424;3;27.42;2
20170424;4;26.48;2
20170424;5;27.46;2
20170424;6;30.26;2
20170424;7;38.83;2
20170424;8;40.89;2
20170424;9;40.86;2
20170424;10;31.8;2
20170424;11;24.06;2
20170424;12;12.82;2
20170424;13;9.07;2
20170424;14;20.01;2
20170424;15;22.44;2
20170424;16;24.9;2
20170424;17;27.71;2
20170424;18;32.19;2
20170424;19;38.35;2
20170424;20;43.3;2
20170424;21;43.59;2
20170424;22;44.51;2
20170424;23;44.38;2
20170424;24;38.55;2
20170425;1;34.01;3
20170425;2;31.07;3
20170425;3;31.2;3
20170425;4;29.98;3
20170425;5;29.97;3
20170425;6;30.5;3
20170425;7;37.03;3
20170425;8;41.17;3
20170425;9;43;3
20170425;10;41.94;3
20170425;11;39.81;3
20170425;12;38.1;3
20170425;13;35.09;3
20170425;14;33.91;3
20170425;15;31.72;3
20170425;16;31.59;3
20170425;17;32.46;3
20170425;18;36.55;3
20170425;19;39.93;3
20170425;20;42.95;3
20170425;21;42.94;3
20170425;22;41.98;3
20170425;23;38.42;3
20170425;24;33.4;3
20170426;1;30.54;4
20170426;2;30.99;4
20170426;3;30.95;4
20170426;4;30.54;4
20170426;5;30.44;4
20170426;6;33.1;4
20170426;7;42.3;4
20170426;8;46.95;4
20170426;9;53.47;4
20170426;10;46.98;4
20170426;11;45.61;4
20170426;12;44.75;4
20170426;13;44.01;4
20170426;14;42;4
20170426;15;39.11;4
20170426;16;38.64;4
20170426;17;38.61;4
20170426;18;41.92;4
20170426;19;43.86;4
20170426;20;44.09;4
20170426;21;44.34;4
20170426;22;42.93;4
20170426;23;39.1;4
20170426;24;32.58;4
20170427;1;32.19;5
20170427;2;31.46;5
20170427;3;31.06;5
20170427;4;31.04;5
20170427;5;31.52;5
20170427;6;32.48;5
20170427;7;41.19;5
20170427;8;44.97;5
20170427;9;45.93;5
20170427;10;43.67;5
20170427;11;42.92;5
20170427;12;40.95;5
20170427;13;35.83;5
20170427;14;34.99;5
20170427;15;32.01;5
20170427;16;32.9;5
20170427;17;32.89;5
20170427;18;35.05;5
20170427;19;37.96;5
20170427;20;41.97;5
20170427;21;41.91;5
20170427;22;41.08;5
20170427;23;34.87;5
20170427;24;32;5
20170428;1;31.38;6
20170428;2;31.23;6
20170428;3;30.61;6
20170428;4;30.92;6
20170428;5;31.41;6
20170428;6;33.52;6
20170428;7;37.14;6
20170428;8;45.4;6
20170428;9;46.94;6
20170428;10;44.99;6
20170428;11;42.9;6
20170428;12;41.9;6
20170428;13;38.99;6
20170428;14;35.46;6
20170428;15;33.62;6
20170428;16;33.05;6
20170428;17;32.76;6
20170428;18;33.78;6
20170428;19;40.29;6
20170428;20;43.91;6
20170428;21;42.99;6
20170428;22;37.97;6
20170428;23;32.65;6
20170428;24;31.08;6
20170429;1;33.61;7
20170429;2;28.44;7
20170429;3;29.88;7
20170429;4;29.86;7
20170429;5;30.16;7
20170429;6;30.58;7
20170429;7;32.46;7
20170429;8;33.72;7
20170429;9;32.69;7
20170429;10;32.56;7
20170429;11;28.81;7
20170429;12;26.82;7
20170429;13;25.43;7
20170429;14;23.09;7
20170429;15;25.24;7
20170429;16;25.04;7
20170429;17;27.46;7
20170429;18;29.19;7
20170429;19;32.54;7
20170429;20;34.93;7
20170429;21;34.79;7
20170429;22;34.9;7
20170429;23;32.93;7
20170429;24;30.47;7
20170430;1;29.29;1
20170430;2;26.02;1
20170430;3;22.06;1
20170430;4;13.13;1
20170430;5;9.63;1
20170430;6;10.06;1
20170430;7;16.8;1
20170430;8;9.6;1
20170430;9;9.56;1
20170430;10;8.71;1
20170430;11;3.23;1
20170430;12;-1.9;1
20170430;13;-1.18;1
20170430;14;-70.01;1
20170430;15;-74.92;1
20170430;16;-71.96;1
20170430;17;-49.97;1
20170430;18;-6;1
20170430;19;-1.21;1
20170430;20;8.86;1
20170430;21;10.08;1
20170430;22;8.87;1
20170430;23;-0.54;1
20170430;24;-70.01;1
20170501;1;-26.94;2
20170501;2;-25;2
20170501;3;-30.11;2
20170501;4;-30.03;2
20170501;5;-24.9;2
20170501;6;-30.05;2
20170501;7;-62.95;2
20170501;8;-53.85;2
20170501;9;-67.02;2
20170501;10;-65;2
20170501;11;-67.08;2
20170501;12;-66.85;2
20170501;13;-60.39;2
20170501;14;-61.14;2
20170501;15;-27.22;2
20170501;16;-12.01;2
20170501;17;-1.2;2
20170501;18;7.42;2
20170501;19;14.01;2
20170501;20;25.78;2
20170501;21;24.9;2
20170501;22;22.98;2
20170501;23;22.09;2
20170501;24;12.05;2
20170502;1;13.47;3
20170502;2;12.01;3
20170502;3;10.41;3
20170502;4;12.03;3
20170502;5;9.69;3
20170502;6;25.03;3
20170502;7;33.95;3
20170502;8;38.97;3
20170502;9;39.98;3
20170502;10;35.84;3
20170502;11;34.85;3
20170502;12;33.47;3
20170502;13;31.04;3
20170502;14;30.78;3
20170502;15;30.4;3
20170502;16;30.41;3
20170502;17;30.43;3
20170502;18;31.02;3
20170502;19;34.97;3
20170502;20;38.52;3
20170502;21;38.57;3
20170502;22;35.23;3
20170502;23;33.34;3
20170502;24;28.46;3
20170503;1;28.59;4
20170503;2;27.43;4
20170503;3;27.48;4
20170503;4;28.5;4
20170503;5;30.35;4
20170503;6;31.95;4
20170503;7;39.51;4
20170503;8;44.99;4
20170503;9;45;4
20170503;10;39.73;4
20170503;11;38.97;4
20170503;12;38.48;4
20170503;13;34.27;4
20170503;14;33.94;4
20170503;15;34.01;4
20170503;16;32.83;4
20170503;17;31.79;4
20170503;18;32.43;4
20170503;19;34.9;4
20170503;20;37.66;4
20170503;21;38.94;4
20170503;22;36.97;4
20170503;23;30.52;4
20170503;24;28.6;4
20170504;1;26.91;5
20170504;2;26.26;5
20170504;3;24.57;5
20170504;4;24.82;5
20170504;5;25.8;5
20170504;6;27.57;5
20170504;7;33.23;5
20170504;8;38.94;5
20170504;9;39.91;5
20170504;10;39.14;5
20170504;11;38.94;5
20170504;12;38.95;5
20170504;13;34.17;5
20170504;14;31.94;5
20170504;15;30.46;5
20170504;16;30.4;5
20170504;17;29.79;5
20170504;18;34.4;5
20170504;19;36.97;5
20170504;20;38.97;5
20170504;21;38.95;5
20170504;22;36.54;5
20170504;23;32.23;5
20170504;24;26.97;5
20170505;1;28.97;6
20170505;2;28.82;6
20170505;3;28.42;6
20170505;4;28.61;6
20170505;5;29.4;6
20170505;6;30.99;6
20170505;7;37.17;6
20170505;8;43.82;6
20170505;9;48.98;6
20170505;10;49.91;6
20170505;11;47.9;6
20170505;12;46.38;6
20170505;13;42;6
20170505;14;40.09;6
20170505;15;36.97;6
20170505;16;35.37;6
20170505;17;34.9;6
20170505;18;37.67;6
20170505;19;40.33;6
20170505;20;42.09;6
20170505;21;41.16;6
20170505;22;38.98;6
20170505;23;39.27;6
20170505;24;34.9;6
20170506;1;37.04;7
20170506;2;32.47;7
20170506;3;31.04;7
20170506;4;30.71;7
20170506;5;30.57;7
20170506;6;30.86;7
20170506;7;30.92;7
20170506;8;31.14;7
20170506;9;33.92;7
20170506;10;33.06;7
20170506;11;31.53;7
20170506;12;30.64;7
20170506;13;30.79;7
20170506;14;30.1;7
20170506;15;29.6;7
20170506;16;28.93;7
20170506;17;28.28;7
20170506;18;31.02;7
20170506;19;33.82;7
20170506;20;37.94;7
20170506;21;39.9;7
20170506;22;39.5;7
20170506;23;38.92;7
20170506;24;33.93;7
20170507;1;28.31;1
20170507;2;26.73;1
20170507;3;26.48;1
20170507;4;26.17;1
20170507;5;26.83;1
20170507;6;26.25;1
20170507;7;25.43;1
20170507;8;26.66;1
20170507;9;28.66;1
20170507;10;30.06;1
20170507;11;30.33;1
20170507;12;30.18;1
20170507;13;29.5;1
20170507;14;27.06;1
20170507;15;24;1
20170507;16;24.15;1
20170507;17;25.51;1
20170507;18;27.4;1
20170507;19;29.8;1
20170507;20;31.18;1
20170507;21;32.13;1
20170507;22;32.01;1
20170507;23;31.26;1
20170507;24;27;1
20170508;1;27.48;2
20170508;2;26.1;2
20170508;3;25.81;2
20170508;4;24.73;2
20170508;5;25.14;2
20170508;6;27.91;2
20170508;7;32;2
20170508;8;36.06;2
20170508;9;40.02;2
20170508;10;39.93;2
20170508;11;38.97;2
20170508;12;39.98;2
20170508;13;40.55;2
20170508;14;36.74;2
20170508;15;32.06;2
20170508;16;31.44;2
20170508;17;31.05;2
20170508;18;32.41;2
20170508;19;34;2
20170508;20;38.8;2
20170508;21;37.62;2
20170508;22;37.99;2
20170508;23;35.07;2
20170508;24;32.44;2
20170509;1;30.81;3
20170509;2;30.56;3
20170509;3;29.5;3
20170509;4;28.94;3
20170509;5;29.9;3
20170509;6;32.07;3
20170509;7;42.83;3
20170509;8;50.45;3
20170509;9;54.99;3
20170509;10;48.65;3
20170509;11;44.75;3
20170509;12;43.83;3
20170509;13;40.63;3
20170509;14;38;3
20170509;15;35.57;3
20170509;16;36.2;3
20170509;17;34.44;3
20170509;18;39.64;3
20170509;19;44.9;3
20170509;20;47.45;3
20170509;21;49.12;3
20170509;22;46.93;3
20170509;23;39.9;3
20170509;24;34.06;3
20170510;1;32.06;4
20170510;2;30.99;4
20170510;3;30.75;4
20170510;4;30.72;4
20170510;5;31.03;4
20170510;6;33.11;4
20170510;7;42.04;4
20170510;8;49.98;4
20170510;9;49.07;4
20170510;10;43.86;4
20170510;11;39.16;4
20170510;12;39.22;4
20170510;13;36.13;4
20170510;14;36.12;4
20170510;15;34.52;4
20170510;16;34.12;4
20170510;17;35.01;4
20170510;18;41.08;4
20170510;19;44.01;4
20170510;20;48.04;4
20170510;21;47.35;4
20170510;22;48.04;4
20170510;23;42.94;4
20170510;24;32.6;4
20170511;1;31.16;5
20170511;2;30.41;5
20170511;3;29.5;5
20170511;4;29.17;5
20170511;5;29.59;5
20170511;6;30.89;5
20170511;7;34.91;5
20170511;8;43.1;5
20170511;9;44.49;5
20170511;10;41.93;5
20170511;11;38.54;5
20170511;12;37.47;5
20170511;13;35.32;5
20170511;14;34.38;5
20170511;15;32.64;5
20170511;16;33.82;5
20170511;17;33.19;5
20170511;18;34.8;5
20170511;19;35.75;5
20170511;20;34.94;5
20170511;21;33.11;5
20170511;22;31.5;5
20170511;23;27.6;5
20170511;24;26.01;5
20170512;1;26.05;6
20170512;2;27.23;6
20170512;3;27.29;6
20170512;4;27.27;6
20170512;5;27.08;6
20170512;6;29;6
20170512;7;34.37;6
20170512;8;41.95;6
20170512;9;43.91;6
20170512;10;42;6
